MR	p_mu	mean_mu	var_mu	max_loglikelihood
0.386	4.997803492471247e-05	0.001334630552775079	1.8583372392590635e-06	-4916.22280546351
0.4	8.168648752907855e-05	0.0013152017048521179	1.4957453424578953e-06	-4929.180220154339
0.416	7.252011352317178e-05	0.0015524871239207256	2.2636489190084567e-06	-4053.2457647989654
0.431	0.00011355199332213571	0.0013934169768367892	9.325615008554608e-07	-3987.549473983166
0.446	5.926285627794424e-05	0.001493938666306283	1.9101776213007924e-06	-3481.100362743239
0.462	7.62025202389758e-05	0.0016100363631484393	1.832812601392252e-06	-3180.6456887896916
0.478	0.00016734048086535787	0.001594542390466189	3.851587813319119e-07	-4499.67715196656
0.494	4.173860849073688e-05	0.001593702426091327	3.3947545882853765e-06	-2737.3806275105476
0.511	7.460085578403786e-07	0.001918332577459028	4.344883618350247e-06	-2032.037136072247
0.528	6.474453678513071e-05	0.0019573102827038303	1.996968320186155e-06	-2293.680869383733
0.545	0.00015790182245990726	0.0017564129401388135	3.2682271858081295e-07	-1973.2665011003921
0.562	4.518035598485936e-05	0.0019772087988896253	2.522161523332352e-06	-1623.5851198601658
0.58	0.00013687489008537405	0.0019071148600355338	1.3154056993805013e-06	-1643.0884853734938
0.598	8.633711277236208e-05	0.0022317845795507057	1.932814026650026e-06	-1381.860588467332
0.616	2.4699395226971473e-05	0.0020057140356644727	2.8788437135486507e-06	-1168.0504799534474
0.635	9.190631220004461e-05	0.0022298668581501053	1.1066113874964948e-06	-1204.4284632018746
0.654	0.0	0.002321903792077189	5.122786576699351e-06	-1406.0035962573759
0.673	0.00016460621997470433	0.0022585837029759255	3.3399152639999996e-14	-1127.111087341707
0.693	0.0004639201334353312	0.0026901935036303002	1.4638285224123275e-05	-1098.1203803422736
0.713	2.05842217105472e-06	0.002796316719841918	5.768198653243787e-06	-1329.3022856402636
0.734	0.0	0.0030479537589580517	1.1079278372570661e-05	-1261.019889661896
0.755	8.283548605854667e-05	0.002473675630557829	2.68017266916914e-06	-1022.450104186004
0.777	1.9390513239189815e-06	0.002710978657260732	4.223145552444775e-06	-1141.315172432214
0.799	0.00010670204177845645	0.0027224943643257985	1.4766650914190783e-06	-1058.8184785005096
0.821	0.0	0.0034213593613751855	1.4439398403151617e-05	-1134.6573220279297
0.844	0.0	0.002947511672480396	7.544938398043706e-06	-1346.8408886061168
0.868	0.0	0.003208765082398205	1.5599185979249366e-05	-1882.470281561278
0.892	0.00021706970597079231	0.002928667849100445	6.877312015096692e-06	-897.0949943327403
0.916	1.07577448659196e-06	0.003367291211584627	7.86005589626651e-06	-1562.9066499174785
0.942	9.946595186588431e-05	0.0028559108764548025	1.1682606666052837e-06	-1414.8895857305347
0.968	9.035678122205342e-06	0.003354742595508127	6.8424272217574705e-06	-1445.3033042278041
0.994	0.0	0.003570279441641625	1.2352382098623083e-05	-2263.968884998082
1.022	8.40616933808006e-05	0.003236733419922879	4.609352877863556e-06	-1679.7815816315638
1.05	0.0	0.00423153912923956	1.8121254938531174e-05	-1935.8795026529845
1.079	6.452826045578601e-05	0.003633914025851087	1.1871627364656148e-05	-2794.797292725722
1.109	0.00045572068305553895	0.003421670717709684	3.339915264e-14	-2956.514751665855
1.139	4.268732352625309e-05	0.0038673518377596748	1.1331286984484012e-05	-3072.1856917484834
1.171	5.6961864844775654e-05	0.003932001568393573	6.457992845389019e-06	-2404.477517438207
1.204	0.00011710978317817885	0.003409462396835498	5.995885150723135e-06	-4230.832119902479
1.238	6.792193130503621e-05	0.004124807144338898	4.679374254610201e-06	-4821.175196831116
1.273	6.56554101040508e-05	0.004003680686195513	8.269428889295853e-06	-6353.825779816631
1.309	8.444305994637023e-05	0.00452603376240821	1.0451530177820759e-05	-6173.872509148947
1.347	1.3858840602861065e-05	0.004580210834420884	6.9470965100040405e-06	-8142.256741841102
1.386	2.988605236390542e-06	0.004627123517298879	1.1007268734761765e-05	-8423.320873559049
1.427	0.00014986996787874613	0.004594874913953113	1.780592777042371e-06	-8428.479792580541
1.47	9.519822243947158e-05	0.0044144131184300425	5.436649499675885e-06	-12922.25927815497
1.514	0.00010526127329930129	0.004930011043713416	2.899072554599194e-06	-12559.793807390222
1.561	0.000102002533443142	0.00516950086432279	4.38590158218094e-06	-14832.451371951469
1.609	8.064239307084621e-05	0.005407692185386137	5.740782590544164e-06	-22383.425621702416
1.661	0.0001279762728854796	0.005440883475290755	3.5856903407435115e-06	-22498.212841373952
1.715	0.0	0.005659062474456529	2.7495358296394903e-06	-29324.94303475444
1.772	1.2881293358456753e-05	0.005947160036191383	7.424774665804895e-06	-30941.834806656967
1.833	0.00013529482805877638	0.005946915855699627	3.2149736011035184e-06	-34499.64820105299
1.897	9.104369037610263e-05	0.0062216892039518926	6.118415545209089e-06	-38710.766222901635
1.966	9.975500044284599e-05	0.006375350314154909	5.323650471337287e-06	-44568.575938460854
2.04	0.00011366718302724858	0.006506754110792807	4.527509400599062e-06	-49752.69247420624
2.12	0.0001062459166047373	0.0068105942899020395	6.353293510982413e-06	-59286.20625566227
2.207	0.00013740470151891738	0.007016654418915072	4.026435876780791e-06	-50527.384387940634
2.303	0.00010775149423818563	0.007264156099039354	5.342437289400542e-06	-54099.36330084736
2.408	9.473817534658903e-05	0.00758855646147989	7.71797736803796e-06	-51763.73438328948
2.526	8.524570470480177e-05	0.008079177357943099	1.1028664885046153e-05	-40515.702111348575
2.659	0.00010728673684776862	0.008387358581119933	6.669505383360552e-06	-39850.10994896113
2.813	8.826713261883291e-05	0.008904475909302764	1.1260449238349639e-05	-30001.757526463814
2.996	8.926942357426597e-05	0.009385773486614683	1.3935350404495982e-05	-14783.425440708856
3.219	0.00010103108155314262	0.009874909747442397	5.581093155770702e-06	-5063.937765733102
3.507	9.12822582947931e-05	0.00994863983612491	3.4655459228015825e-06	-1087.2716565527542
3.912	0.00014674796541771506	0.010690580491711869	3.339915264e-14	-211.005899641942
